,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
736,180000,2014-02-01,2015-01-01 00:00:00,software developer,Unknown,m,1992-04-12,58.83,StateBoard,2008,66.0,StateBoard,2,MCA,CS,70.0,7376,0,Uttar Pradesh,2015,440,570,345,0.144789889482462,555,-1,284,-1,-1,-1,-1,-0.4463,0.0459,-1.0659,1.6672,-1.244
737,280000,2013-02-01,present,java software engineer,Bangalore,m,1990-05-09,75.36,StateBoard,2007,60.16,StateBoard,2,B.Tech/B.E.,EC,57.81,2963,0,Karnataka,2011,375,445,335,0.376059586651545,-1,300,-1,-1,-1,313,-1,-0.880999999999999,0.0328,0.8171,-0.9953,0.0284
738,290000,2012-05-01,2014-03-01 00:00:00,data analyst,Visakhapatnam,m,1990-07-02,80.2,Unknown,2007,91.9,Unknown,2,B.Tech/B.E.,IT,62.0,3838,0,Andhra Pradesh,2011,465,425,465,0.901489571371033,545,-1,-1,-1,-1,-1,-1,1.59199999999999,0.0328,-0.0537,-0.6428,0.3444
739,210000,2013-05-01,2015-02-01 00:00:00,business analyst,Jaipur,f,1993-04-24,71.0,StateBoard,2009,64.0,StateBoard,2,B.Tech/B.E.,IT,73.4,2028,1,Rajasthan,2013,490,400,500,0.356536487724475,365,-1,346,-1,-1,-1,-1,1.2772,0.3789,0.7785,-0.995,0.0973
740,305000,2012-04-01,2014-06-01 00:00:00,programmer analyst,Kolkata,m,1988-10-23,67.0,StateBoard,2005,73.0,StateBoard,2,B.Tech/B.E.,CS,71.7,4234,0,Uttar Pradesh,2011,425,495,635,0.342314899911815,365,-1,-1,-1,-1,-1,-1,1.4374,0.8128,0.5269,0.2973,1.4502
741,240000,2013-11-01,2015-05-01 00:00:00,data scientist,Hyderabad,m,1992-08-07,86.6,StateBoard,2009,78.4,StateBoard,2,B.Tech/B.E.,CS,68.5,961,1,Telangana,2013,380,410,515,0.0800552813405495,295,-1,253,-1,-1,-1,-1,-0.159,0.7119,-0.6048,0.5262,1.0554
742,490000,2012-07-01,2015-04-01 00:00:00,system engineer,Mumbai,m,1990-12-09,79.8,CBSE,2007,81.2,CBSE,2,B.Tech/B.E.,CS,80.26,1622,0,Madhya Pradesh,2012,515,545,665,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,-1.6502,0.26793,-0.1295
743,645000,2011-07-01,present,technology lead,Mangalore,m,1989-06-04,86.6,Unknown,2007,77.6,Unknown,2,B.Tech/B.E.,CS,65.57,1067,0,Karnataka,2011,605,545,565,0.86262547474376,524,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,0.2366,-0.5253,-0.2875
744,95000,2012-07-01,2013-01-01 00:00:00,software trainee engineer,Unknown,m,1991-05-04,82.0,StateBoard,2008,87.0,StateBoard,2,B.Tech/B.E.,IT,70.0,961,1,Telangana,2012,675,625,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.5533,1.7488,1.8331,-1.671,0.1864
745,180000,2012-03-01,2013-03-01 00:00:00,software engineer,Bangalore,f,1989-07-26,79.28,StateBoard,2007,69.33,StateBoard,2,B.Tech/B.E.,CS,67.13,4007,1,Karnataka,2011,475,545,455,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.0768,0.7816,0.73,0.8457,1.6082
746,525000,2014-01-01,present,software developer,Mumbai,m,1991-01-04,74.0,CISCE,2008,64.0,CISCE,2,B.Tech/B.E.,CS,72.0,1232,0,Karnataka,2013,560,540,535,0.23780283983757,455,-1,315,-1,-1,-1,-1,0.99,0.2124,0.9322,0.1459,1.0554
747,500000,2012-03-01,present,senior systems engineer,Jaipur,m,1988-04-18,80.6,Unknown,2007,77.6,Unknown,2,B.Tech/B.E.,EC,68.0,1003,1,Rajasthan,2011,515,445,465,0.538386892985096,-1,333,-1,-1,-1,366,-1,-0.1082,0.3448,1.1074,1.0024,0.3444
748,170000,2013-01-01,2014-07-01 00:00:00,test engineer,Delhi,m,1991-07-03,61.6,CBSE,2007,61.2,CBSE,2,B.Tech/B.E.,CS,67.08,1155,0,Uttar Pradesh,2012,405,460,450,0.842248322257836,365,-1,469,-1,-1,-1,-1,1.2772,-0.2871,2.008,0.1459,0.8637
749,225000,2014-05-01,present,site manager,Jagdalpur,m,1993-07-31,90.3,StateBoard,2010,94.2,StateBoard,2,B.Tech/B.E.,ME,79.9,1343,0,Andhra Pradesh,2014,510,460,440,0.725984147969479,165,-1,-1,438,-1,-1,-1,-0.3027,-1.1196,0.3174,0.653,-0.2859
750,300000,2014-06-01,present,software engineer,Pune,f,1992-10-24,85.2,CBSE,2010,80.2,CBSE,2,B.Tech/B.E.,EC,85.0,242,0,Maharashtra,2014,535,480,500,0.605533552346783,385,-1,-1,-1,-1,356,-1,0.2718,1.0449,1.2396,-1.7556,-0.0943
751,215000,2015-04-01,present,junior engineer,Noida,m,1993-07-14,70.0,StateBoard,2009,76.0,StateBoard,2,B.Tech/B.E.,CS,60.0,3579,0,Uttar Pradesh,2014,385,445,320,0.23780283983757,325,-1,315,-1,-1,-1,-1,1.4208,1.7109,1.547,-1.1218,0.8637
752,310000,2013-10-01,2014-01-01 00:00:00,software engineer,Bangalore,f,1992-02-28,83.0,StateBoard,2009,87.5,StateBoard,2,B.Tech/B.E.,IT,81.0,519,1,Tamil Nadu,2013,475,515,464,0.622642915849938,395,-1,407,-1,-1,-1,-1,-0.3027,-0.2871,0.9322,-2.3895,-0.0943
753,200000,2014-09-01,present,software test engineer,Gurgaon,f,1992-11-24,77.4,CBSE,2010,74.8,CBSE,2,B.Tech/B.E.,IT,74.3,165,1,Rajasthan,2014,345,560,485,0.486747008438193,445,-1,376,-1,-1,-1,-1,0.7027,1.2114,0.3174,0.3995,0.6721
754,185000,2014-05-01,2014-06-01 00:00:00,business analyst consultant,Hyderabad,m,1993-08-20,76.5,StateBoard,2010,74.5,StateBoard,2,B.Tech/B.E.,EL,60.0,11556,0,Andhra Pradesh,2014,455,520,405,0.684565067658204,345,-1,-1,-1,452,-1,-1,0.4155,0.2124,0.4711,-0.4879,0.2889
755,245000,2013-06-01,2015-04-01 00:00:00,android developer,Ghaziabad,m,1989-04-11,66.67,StateBoard,2006,76.0,StateBoard,2,B.Tech/B.E.,EC,73.46,70,0,Uttar Pradesh,2012,735,580,570,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,-0.4536,-1.2196,-1.2486,-2.0105
756,350000,2012-07-01,present,software engineer,Gurgaon,f,1991-01-01,80.0,CBSE,2008,82.4,CBSE,2,B.Tech/B.E.,IT,74.27,44,0,Uttar Pradesh,2012,445,485,655,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-1.9629,-0.7473,0.5269,0.7673,0.3444
757,105000,2013-06-01,2014-12-01 00:00:00,java software engineer,Bangalore,m,1988-06-01,55.0,StateBoard,2007,46.0,StateBoard,2,MCA,CS,64.56,4350,1,Karnataka,2013,560,340,235,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.1282,-0.7866,-0.6048,0.7798,0.0973
758,300000,2011-08-01,present,dcs engineer,Mumbai,m,1990-04-28,67.2,Unknown,2008,74.88,Unknown,2,B.Tech/B.E.,EC,66.67,307,1,Maharashtra,2011,385,415,385,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.880999999999999,-1.0593,-0.6343,1.0024,0.6603
759,420000,2012-09-01,2015-04-01 00:00:00,systems engineer,Mumbai,m,1990-08-18,79.8,CBSE,2008,78.2,CBSE,2,B.Tech/B.E.,EC,69.8,9019,0,Haryana,2012,425,625,485,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-0.880999999999999,-0.0842,-0.598,-0.5253,-0.9194
760,325000,2012-03-01,present,software engineer,Hyderabad,m,1989-04-01,78.8,Unknown,2009,68.33,StateBoard,2,B.Tech/B.E.,CS,62.0,974,0,Maharashtra,2011,535,455,335,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.7264,-0.2793,0.9623,-0.7603,-1.0774
761,305000,2013-08-01,2015-03-01 00:00:00,project engineer,Bangalore,m,1990-11-14,88.8,CBSE,2009,84.67,StateBoard,2,B.Tech/B.E.,EL,70.0,1866,1,Karnataka,2013,675,605,620,0.985461394326131,515,500,-1,-1,-1,-1,-1,-0.0154,1.0449,0.4711,1.0333,1.0554
762,250000,2014-07-01,present,java developer,Pune,m,1991-05-08,77.0,CISCE,2010,65.0,CBSE,2,B.Tech/B.E.,IT,57.25,1995,1,Maharashtra,2014,720,555,645,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.5953,-0.7866,-1.2196,-0.2344,-0.6692
763,300000,2014-07-01,2015-04-01 00:00:00,electrical design engineer,Noida,f,1992-12-05,84.2,CBSE,2010,87.2,CBSE,1,B.Tech/B.E.,EC,71.0,119,0,Uttar Pradesh,2014,675,495,560,0.207392169717661,-1,260,-1,-1,-1,-1,-1,-0.8772,0.5454,1.0859,-1.7556,0.4805
764,350000,2014-09-01,present,software engineer,Pune,f,1989-08-22,85.06,StateBoard,2007,76.5,StateBoard,1,M.Tech./M.E.,ME,83.5,11973,1,Maharashtra,2014,605,640,695,0.991397583740291,435,516,-1,-1,-1,-1,-1,-1.5953,-1.1196,-1.0659,-1.2486,-0.2859
765,350000,2013-10-01,2015-04-01 00:00:00,software engineer,Chennai ,m,1990-07-21,89.0,Matriculation Board,2008,91.0,StateBoard,2,B.Tech/B.E.,CS,87.4,3944,1,Tamil Nadu,2012,520,585,485,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.6491,0.1888,0.672,-0.4371,-1.0774
766,300000,2014-03-01,2015-03-01 00:00:00,software engineer,Pune,f,1992-02-24,73.0,CBSE,2009,60.0,CBSE,2,B.Tech/B.E.,EC,73.0,23,0,Uttar Pradesh,2013,440,400,270,0.991397583740291,-1,516,284,-1,-1,-1,-1,-0.0154,0.3789,0.3174,0.5262,-0.8608
767,340000,2014-04-01,present,programmer analyst,Chennai,m,1991-02-01,88.5,CBSE,2009,81.6,CBSE,2,B.Tech/B.E.,CS,71.6,4971,0,Uttar Pradesh,2013,465,560,810,0.842248322257836,565,-1,469,-1,-1,-1,-1,0.99,0.2124,-0.4511,-1.6289,-1.0524
768,145000,2015-02-01,present,hr recruiter,Bangalore,m,1988-03-01,80.88,StateBoard,2005,66.3,StateBoard,2,M.Tech./M.E.,other,90.0,14532,0,Tamil Nadu,2013,535,530,450,-1.0,415,-1,-1,-1,-1,-1,-1,0.99,1.2114,0.01,-1.3753,0.8637
769,200000,2014-09-01,present,software engineer,Hyderabad,m,1991-12-12,87.2,CBSE,2009,70.6,StateBoard,2,B.Tech/B.E.,EL,75.1,7814,0,Orissa,2013,615,590,760,0.684565067658204,375,-1,-1,-1,452,-1,-1,-0.159,0.2124,1.547,1.1601,-0.2859
770,285000,2012-10-01,present,programmer,Delhi,m,1990-11-09,82.0,CBSE,2008,76.0,CBSE,2,B.Tech/B.E.,CS,67.0,33,0,Haryana,2012,710,655,500,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.4208,0.3789,-0.2974,-0.6147,0.4805
771,1300000,2011-03-01,present,junior manager,Angul,m,1986-05-12,72.5,StateBoard,2004,58.6,CBSE,2,B.Tech/B.E.,EC,84.4,1424,0,West Bengal,2010,595,365,705,0.910770164246022,455,433,-1,-1,-1,-1,-1,-0.5719,0.5008,-1.0697,-0.5253,0.1864
772,320000,2013-07-01,2015-02-01 00:00:00,java developer,Baroda,m,1986-04-18,65.8,CBSE,2003,67.6,CBSE,2,MCA,CS,66.35,3685,0,Madhya Pradesh,2013,475,485,535,0.622642915849938,445,-1,407,-1,-1,-1,-1,-0.7335,-0.4536,0.4711,0.2727,0.4805
773,160000,2014-02-01,2015-04-01 00:00:00,ux designer,Bhubaneswar,f,1991-07-24,88.88,StateBoard,2008,71.0,StateBoard,2,B.Tech/B.E.,EC,87.0,14708,0,Orissa,2012,365,475,485,0.824666400671332,-1,400,-1,-1,-1,-1,-1,1.4374,1.4368,-0.598,-1.7004,0.1864
774,340000,2014-03-01,present,application developer,Unknown,m,1990-08-05,73.5,StateBoard,2009,71.8,StateBoard,2,B.Tech/B.E.,IT,83.9,7010,1,West Bengal,2013,535,605,665,0.998876108102859,735,-1,653,-1,-1,-1,-1,1.4208,1.0449,0.6248,0.2727,1.247
775,325000,2014-08-01,present,test engineer,Pune,m,1991-09-12,71.4,CISCE,2010,60.4,StateBoard,2,B.Tech/B.E.,EC,71.0,1906,1,West Bengal,2014,665,530,520,0.338786347219528,345,292,-1,-1,-1,-1,-1,-1.308,-0.7866,0.6248,-0.3612,-0.2859
776,210000,2015-03-01,present,research analyst,Jaipur,m,1992-01-28,76.0,StateBoard,2008,64.0,StateBoard,2,B.Tech/B.E.,CS,68.0,12497,0,Rajasthan,2013,490,470,390,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.8463,0.3789,0.4711,0.0192,1.4386
777,315000,2015-03-01,present,software engineer,Bangalore,m,1992-09-26,77.8,CBSE,2010,77.0,CBSE,2,B.Tech/B.E.,EC,66.03,172,0,Uttar Pradesh,2014,570,375,495,0.493596387301038,375,324,-1,-1,-1,-1,-1,-0.159,0.5454,-1.2196,0.1459,-2.0105
778,480000,2013-01-01,present,software engineer,Gurgaon,m,1989-05-12,65.2,CBSE,2008,62.2,CBSE,2,B.Tech/B.E.,IT,75.6,100,0,Haryana,2012,425,620,665,0.995464718630865,685,-1,-1,-1,-1,-1,-1,1.1336,0.0459,1.2396,-0.4879,-0.0943
779,3500000,2013-01-01,2014-10-01 00:00:00,assistant system engineer,Pune,f,1990-08-07,76.8,Unknown,2009,85.36,Unknown,2,B.Tech/B.E.,CS,69.0,7172,0,Maharashtra,2012,454,585,325,0.987207085890868,645,-1,-1,-1,-1,-1,-1,0.1623,0.3448,-0.344,-0.17277,0.6603
780,325000,2014-10-01,present,system engineer,Bangalore,m,1992-08-28,96.0,CISCE,2010,87.0,CBSE,2,B.Tech/B.E.,IT,74.86,485,0,Uttar Pradesh,2014,630,565,655,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.4463,1.2114,0.6248,0.2727,0.6721
781,70000,2015-01-01,2015-04-01 00:00:00,test engineer,Chennai,m,1993-01-02,89.0,StateBoard,2010,80.0,StateBoard,2,B.Tech/B.E.,EL,70.0,1136,0,Tamil Nadu,2014,290,425,270,0.193768441980019,-1,164,-1,-1,324,-1,-1,-0.5899,-0.6201,-1.0659,0.1459,0.8637
782,300000,2012-01-01,2015-04-01 00:00:00,clerical,Kochi/Cochin,m,1987-09-25,74.4,CBSE,2006,70.6,CBSE,2,B.Tech/B.E.,EC,62.93,956,1,Telangana,2010,605,475,555,0.694479327708463,455,366,-1,-1,-1,-1,-1,0.0464,-0.2793,-0.7794,0.0623,0.0284
783,190000,2013-11-01,2015-01-01 00:00:00,technical support engineer,Chennai,m,1991-05-06,75.0,CBSE,2009,79.0,StateBoard,2,B.Tech/B.E.,EC,78.5,1210,0,Tamil Nadu,2013,630,520,180,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-2.0262,-0.4536,-0.9122,0.653,-0.6692
784,910000,2014-11-01,present,technical support engineer,Bangalore,m,1990-12-26,61.2,CBSE,2009,50.0,StateBoard,2,B.Tech/B.E.,EC,69.48,6575,1,Karnataka,2013,535,555,530,0.783303536670298,425,388,-1,-1,-1,-1,-1,1.4208,0.8784,1.2396,-0.4879,-0.6692
785,300000,2011-03-01,2014-08-01 00:00:00,hr generalist,Noida,f,1987-09-06,65.0,CBSE,2005,60.0,CBSE,2,B.Tech/B.E.,CS,65.0,1271,0,Rajasthan,2010,425,495,395,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.9737,0.0328,0.8171,-1.2303,0.3444
786,100000,2012-05-01,2012-09-01 00:00:00,software developer,Unknown,f,1990-03-15,75.4,CBSE,2008,68.7,CBSE,2,B.Tech/B.E.,IT,66.0,8310,1,Rajasthan,2012,570,485,470,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.1855,0.9688,-0.1988,1.2374,0.1864
787,570000,2010-09-01,present,engineer, Ariyalur,m,1989-01-05,84.2,Unknown,2006,87.4,Unknown,2,B.Tech/B.E.,EL,77.0,3076,0,Tamil Nadu,2010,305,435,295,0.229481754911755,445,266,-1,-1,-1,-1,-1,0.8192,0.5008,0.8171,-0.6428,-0.1295
788,180000,2012-05-01,2013-06-01 00:00:00,electrical project engineer,Jowai,m,1989-01-12,66.5,CBSE,2007,65.5,CBSE,2,M.Tech./M.E.,EL,6.8,272,0,Punjab,2015,465,475,565,-1.0,-1,300,-1,-1,-1,-1,-1,0.51,-0.2793,-1.0697,0.1798,-1.0774
789,310000,2013-12-01,present,software engineer,Chennai,f,1990-09-03,81.4,CBSE,2008,79.6,CBSE,2,B.Tech/B.E.,EC,72.4,37,1,Delhi,2013,595,565,570,0.868736585485218,455,-1,-1,-1,-1,420,-1,0.2718,0.2124,-0.9122,-1.5021,0.0973
790,120000,2014-12-01,present,system engineer,Delhi,m,1989-12-24,68.66,StateBoard,2007,61.8,StateBoard,2,B.Tech/B.E.,CS,65.72,8159,0,Uttar Pradesh,2013,430,350,450,0.486747008438193,455,-1,376,-1,-1,-1,-1,0.1282,1.0449,0.6248,1.794,1.247
791,350000,2012-08-01,present,project engineer,Bangalore,m,1991-05-17,65.56,StateBoard,2008,55.54,StateBoard,2,B.Tech/B.E.,CS,72.39,356,1,Karnataka,2012,405,525,525,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,-0.0842,-0.2714,-0.1727,-0.6035
792,335000,2013-11-01,present,software engineer,Unknown,m,1992-07-11,86.7,StateBoard,2009,90.2,StateBoard,2,B.Tech/B.E.,EC,84.3,14382,1,Telangana,2013,660,640,560,0.338786347219528,455,292,-1,-1,-1,-1,-1,-0.5899,-0.4536,-0.1437,1.5404,0.0973
793,445000,2011-03-01,present,software developer,Unknown,m,1985-12-08,63.2,StateBoard,2004,68.89,StateBoard,2,MCA,CS,76.2,547,0,Madhya Pradesh,2011,495,505,505,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.0464,-0.1232,-0.1988,-1.1128,-0.2875
794,385000,2012-09-01,present,test engineer,"Kochi/Cochin, Chennai And Coimbatore",m,1989-04-29,93.6,Unknown,2006,74.0,Unknown,2,MCA,CS,68.0,3076,0,Tamil Nadu,2012,605,465,395,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.9737,1.1248,1.8331,-0.52527,0.7788
795,180000,2013-08-01,present,database administrator,Delhi,m,1992-09-12,62.2,StateBoard,2009,68.2,StateBoard,2,B.Tech/B.E.,EC,60.12,272,0,Punjab,2013,545,450,340,0.694479327708463,465,366,-1,-1,-1,-1,-1,0.2718,0.5454,0.9322,0.653,-0.0943
796,300000,2015-02-01,2015-04-01 00:00:00,.net developer,Delhi,m,1993-12-25,68.2,StateBoard,2010,67.4,StateBoard,2,B.Tech/B.E.,CS,66.0,12833,0,Rajasthan,2015,440,400,355,0.356536487724475,295,-1,346,-1,-1,-1,-1,0.7027,0.0459,0.7785,1.6672,-0.0943
797,440000,2012-07-01,present,senior design engineer,Kolkata,m,1990-12-18,84.4,Unknown,2007,84.4,Unknown,2,B.Tech/B.E.,ME,88.6,3801,0,Karnataka,2012,515,425,535,0.958682016566051,-1,-1,-1,538,-1,-1,-1,1.59199999999999,0.3448,-0.9245,-1.5828,-0.643
798,425000,2014-09-01,present,automation engineer,Bangalore,m,1991-07-06,76.0,CISCE,2009,79.0,CISCE,2,B.Tech/B.E.,CS,68.66,893,0,Uttar Pradesh,2014,545,605,680,0.953899775079926,475,-1,530,-1,-1,-1,-1,-0.3027,1.3779,1.547,0.7798,1.0554
799,180000,2014-05-01,2015-04-01 00:00:00,telecom engineer,Delhi,m,1991-05-04,77.85,StateBoard,2010,64.8,CBSE,2,B.Tech/B.E.,EC,66.6,2037,0,Haryana,2014,450,440,595,0.649389714846691,-1,356,-1,-1,-1,420,-1,0.8463,0.2124,-0.7585,1.9207,0.6721
800,195000,2015-04-01,present,software developer,Bangalore,m,1992-01-18,73.0,StateBoard,2009,66.0,StateBoard,2,B.Tech/B.E.,CS,70.0,987,0,Orissa,2014,315,530,380,0.356536487724475,275,-1,346,-1,-1,-1,-1,1.9953,0.8784,0.4711,-1.6289,0.4805
801,325000,2012-02-01,2013-03-01 00:00:00,programmer analyst,Pune,f,1990-04-07,78.0,StateBoard,2007,82.0,StateBoard,2,B.Tech/B.E.,CS,71.0,974,0,Maharashtra,2011,524,525,445,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.2628,0.8128,0.8171,-1.1128,-0.1295
802,450000,2014-02-01,present,hardware engineer,Bangalore,m,1991-07-26,83.3,StateBoard,2009,82.3,StateBoard,2,B.Tech/B.E.,EC,70.1,904,1,Karnataka,2013,630,510,535,0.493596387301038,465,324,-1,-1,-1,-1,-1,-0.0154,-0.6201,0.3174,-1.5021,-1.8189
803,280000,2014-01-01,2014-07-01 00:00:00,java developer,Gurgaon,m,1990-07-15,66.6,CBSE,2008,58.2,CBSE,2,B.Tech/B.E.,CS,66.7,7564,0,Haryana,2013,465,525,470,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.3027,0.0459,0.9322,0.9066,1.247
804,475000,2012-07-01,present,senior systems engineer,Bangalore,m,1990-05-05,72.0,Unknown,2008,68.0,Unknown,2,B.Tech/B.E.,IT,68.0,2563,0,Uttarakhand,2012,485,385,365,0.635978756456794,445,-1,-1,-1,-1,-1,-1,1.4374,1.1248,-0.4891,0.17983,0.3444
805,250000,2014-07-01,present,software developer,Delhi,m,1991-12-01,83.0,CBSE,2009,76.0,CBSE,2,B.Tech/B.E.,CS,65.0,10971,0,Uttar Pradesh,2014,545,385,470,0.23780283983757,135,-1,315,-1,-1,-1,-1,-0.8772,0.7119,1.0859,-0.995,1.0554
806,240000,2013-04-01,2014-12-01 00:00:00,software developer,Dehradun,m,1990-06-02,69.0,StateBoard,2006,66.0,StateBoard,2,MCA,CS,70.0,5683,0,Uttarakhand,2013,430,520,590,0.0800552813405495,595,-1,253,-1,-1,-1,-1,0.2718,1.0449,1.2396,-0.6147,0.4805
807,200000,2011-07-01,2013-02-01 00:00:00,software developer,Noida,f,1990-09-14,56.78,StateBoard,2007,48.34,StateBoard,2,B.Tech/B.E.,IT,66.34,6351,0,Rajasthan,2011,335,454,525,0.190153405601018,315,-1,-1,-1,-1,-1,-1,-0.5719,0.0328,-0.1988,-1.1128,0.6603
808,180000,2014-03-01,present,technical recruiter,Bhopal,m,1991-03-05,78.4,StateBoard,2008,81.5,StateBoard,2,B.Tech/B.E.,EC,71.8,3879,0,Madhya Pradesh,2012,375,425,475,0.538386892985096,-1,333,-1,-1,-1,260,-1,-0.2628,0.6178,0.3817,1.58992999999999,-0.2875
809,120000,2014-08-01,2015-04-01 00:00:00,software developer,Bhubaneswar,m,1991-08-16,73.0,StateBoard,2009,54.2,StateBoard,2,B.Tech/B.E.,CS,66.55,7315,0,Orissa,2013,430,420,545,0.486747008438193,435,-1,376,-1,-1,-1,-1,0.4155,1.3779,0.6248,0.3995,0.6721
810,100000,2014-09-01,2015-02-01 00:00:00,seo,Bangalore,m,1988-03-08,83.04,StateBoard,2006,72.6,StateBoard,2,M.Tech./M.E.,EC,64.95,708,0,Karnataka,2013,535,375,375,0.279258511565122,415,-1,-1,-1,-1,292,-1,1.4208,0.8784,-0.2974,0.7798,0.6721
811,360000,2012-07-01,present,software engineer,Hyderabad,m,1991-08-25,91.0,StateBoard,2008,92.7,StateBoard,2,B.Tech/B.E.,EC,72.0,8970,1,Telangana,2012,425,555,565,0.694479327708463,-1,366,-1,-1,-1,393,-1,1.1283,1.5928,0.2366,0.2973,-0.0506
812,255000,2013-10-01,present,assistant engineer,Neemrana,m,1990-09-21,71.1,StateBoard,2009,71.01,StateBoard,2,B.Tech/B.E.,ME,69.0,186,0,Haryana,2012,475,455,575,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.2009,0.2668,0.163999999999999,0.4148,0.0284
813,300000,2013-09-01,present,java software engineer,Hyderabad,m,1992-06-07,90.6,StateBoard,2009,94.3,StateBoard,2,B.Tech/B.E.,EC,84.0,11490,0,Andhra Pradesh,2013,520,460,620,0.493596387301038,455,324,-1,-1,-1,-1,-1,0.99,0.5454,0.7785,-1.6289,0.6721
814,200000,2013-02-01,present,electronic field service engineer,Pune,m,1990-12-20,76.53,Unknown,2009,85.0,Unknown,2,B.Tech/B.E.,EC,58.0,8641,1,Maharashtra,2012,335,385,325,0.229481754911755,-1,266,-1,-1,-1,393,-1,0.9737,-0.2012,0.0552,0.5323,-0.7615
815,335000,2014-10-01,present,programmer analyst,Chennai,m,1992-12-11,86.4,CBSE,2010,82.8,CBSE,2,B.Tech/B.E.,EL,70.0,347,0,Uttar Pradesh,2014,590,500,530,0.649389714846691,345,356,-1,-1,-1,-1,-1,0.8463,0.7119,0.9322,-0.3612,1.247
816,350000,2012-08-01,2013-08-01 00:00:00,entry level management trainee,Hyderabad,f,1990-07-29,87.0,StateBoard,2008,91.0,StateBoard,2,B.Tech/B.E.,EC,74.0,9074,1,Telangana,2012,625,605,555,0.649389714846691,385,356,-1,-1,-1,-1,-1,0.5591,1.0449,1.0859,-1.6289,0.6721
817,400000,2012-11-01,present,systems analyst,Unknown,m,1989-06-14,78.8,CBSE,2007,53.8,StateBoard,2,B.Tech/B.E.,CS,67.72,2819,0,Uttar Pradesh,2012,505,435,515,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.3555,0.5008,0.672,-0.2902,-0.9194
818,300000,2013-07-01,2015-04-01 00:00:00,web developer,Lucknow,m,1991-08-15,59.0,CBSE,2008,60.0,CBSE,2,B.Tech/B.E.,CS,67.0,4501,0,Uttar Pradesh,2013,485,645,515,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.1644,-0.6201,-1.527,-0.8682,-2.5853
819,350000,2014-04-01,present,associate engineer,Bangalore,m,1993-06-16,74.83,StateBoard,2010,87.4,StateBoard,2,B.Tech/B.E.,CS,69.31,15456,0,Andhra Pradesh,2014,395,530,545,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.2718,-0.7866,1.7007,-0.6147,0.8637
820,130000,2013-08-01,2014-12-01 00:00:00,marketing analyst,Chennai,m,1992-02-03,80.0,StateBoard,2009,79.0,StateBoard,2,B.Tech/B.E.,CS,75.0,1136,0,Tamil Nadu,2013,415,365,310,0.0800552813405495,315,-1,253,-1,-1,-1,-1,-1.1644,0.8784,1.3933,0.653,-0.6692
821,315000,2013-07-01,present,software quality assurance tester,Bangalore,f,1991-03-23,91.0,Unknown,2008,86.0,Unknown,2,B.Tech/B.E.,IT,87.5,4042,0,Tamil Nadu,2012,445,535,455,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-1.3447,0.5008,0.672,0.6204,0.5024
822,105000,2014-10-01,present,field service engineer,Vizag,m,1992-08-12,84.0,StateBoard,2010,89.5,StateBoard,2,B.Tech/B.E.,ME,75.86,3931,0,Andhra Pradesh,2014,570,445,405,0.725984147969479,325,-1,-1,438,-1,-1,-1,1.2772,1.3779,0.3174,-2.136,0.2889
823,435000,2012-03-01,present,software engineer,Pune,m,1989-05-07,59.3,StateBoard,2006,60.4,StateBoard,2,B.Tech/B.E.,CS,67.1,348,0,Uttar Pradesh,2011,495,635,405,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.4374,0.5008,1.3977,0.2973,-0.2875
